,spec_path,star_name,DATE-OBS,method
14802,HD111934_2017-04-28T02:57:58_564nm_redl_O1.fits,HD111934,2017-04-28T02:57:58,average
14803,HD111934_2017-04-28T02:57:58_346nm_blue_O14.fits,HD111934,2017-04-28T02:57:58,average
14804,HD111934_2017-04-28T02:57:58_564nm_redl_O23.fits,HD111934,2017-04-28T02:57:58,average
14805,HD111934_2017-04-28T02:57:58_564nm_redu_O12.fits,HD111934,2017-04-28T02:57:58,average
14806,HD147888_2016-08-08T02:38:45_564nm_redu_O10.fits,HD147888,2016-08-08T02:38:45,optimal
14807,HD147888_2016-08-08T02:38:45_564nm_redu_O6.fits,HD147888,2016-08-08T02:38:45,optimal
14808,HD147888_2016-08-08T02:38:45_346nm_blue_O19.fits,HD147888,2016-08-08T02:38:45,optimal
14809,HD147888_2016-08-08T02:38:45_346nm_blue_O25.fits,HD147888,2016-08-08T02:38:45,optimal
14810,HD147888_2016-08-08T02:38:45_564nm_redl_O23.fits,HD147888,2016-08-08T02:38:45,optimal
14811,HD147888_2016-08-08T02:38:45_346nm_blue_O20.fits,HD147888,2016-08-08T02:38:45,optimal
14812,HD147888_2016-08-08T02:38:45_564nm_redl_O18.fits,HD147888,2016-08-08T02:38:45,optimal
14813,HD147888_2016-08-08T02:38:45_564nm_redu_O13.fits,HD147888,2016-08-08T02:38:45,optimal
14814,HD147888_2016-08-08T02:38:45_564nm_redl_O12.fits,HD147888,2016-08-08T02:38:45,optimal
14815,HD147888_2016-08-08T02:38:45_346nm_blue_O1.fits,HD147888,2016-08-08T02:38:45,optimal
14816,HD147888_2016-08-08T02:38:45_564nm_redu_O11.fits,HD147888,2016-08-08T02:38:45,optimal
14817,HD147888_2016-08-08T02:38:45_564nm_redl_O1.fits,HD147888,2016-08-08T02:38:45,optimal
14818,HD147888_2016-08-08T02:38:45_564nm_redl_O10.fits,HD147888,2016-08-08T02:38:45,optimal
14819,HD147888_2016-08-08T02:38:45_346nm_blue_O8.fits,HD147888,2016-08-08T02:38:45,optimal
14820,HD147888_2016-08-08T02:38:45_346nm_blue_O27.fits,HD147888,2016-08-08T02:38:45,optimal
14821,HD147888_2016-08-08T02:38:45_346nm_blue_O31.fits,HD147888,2016-08-08T02:38:45,optimal
14822,HD147888_2016-08-08T02:38:45_346nm_blue_O21.fits,HD147888,2016-08-08T02:38:45,optimal
14823,HD147888_2016-08-08T02:38:45_564nm_redl_O4.fits,HD147888,2016-08-08T02:38:45,optimal
14824,HD147888_2016-08-08T02:38:45_564nm_redu_O14.fits,HD147888,2016-08-08T02:38:45,optimal
14825,HD147888_2016-08-08T02:38:45_564nm_redl_O21.fits,HD147888,2016-08-08T02:38:45,optimal
14826,HD147888_2016-08-08T02:38:45_346nm_blue_O30.fits,HD147888,2016-08-08T02:38:45,optimal
14827,HD147888_2016-08-08T02:38:45_564nm_redl_O5.fits,HD147888,2016-08-08T02:38:45,optimal
14828,HD147888_2016-08-08T02:38:45_346nm_blue_O16.fits,HD147888,2016-08-08T02:38:45,optimal
14829,HD147888_2016-08-08T02:38:45_346nm_blue_O10.fits,HD147888,2016-08-08T02:38:45,optimal
14830,HD147888_2016-08-08T02:38:45_564nm_redl_O22.fits,HD147888,2016-08-08T02:38:45,optimal
14831,HD147888_2016-08-08T02:38:45_346nm_blue_O23.fits,HD147888,2016-08-08T02:38:45,optimal
14832,HD147888_2016-08-08T02:38:45_346nm_blue_O7.fits,HD147888,2016-08-08T02:38:45,optimal
14833,HD147888_2016-08-08T02:38:45_564nm_redl_O17.fits,HD147888,2016-08-08T02:38:45,optimal
14834,HD147888_2016-08-08T02:38:45_346nm_blue_O11.fits,HD147888,2016-08-08T02:38:45,optimal
14835,HD147888_2016-08-08T02:38:45_346nm_blue_O18.fits,HD147888,2016-08-08T02:38:45,optimal
14836,HD147888_2016-08-08T02:38:45_564nm_redu_O3.fits,HD147888,2016-08-08T02:38:45,optimal
14837,HD147888_2016-08-08T02:38:45_564nm_redu_O9.fits,HD147888,2016-08-08T02:38:45,optimal
14838,HD147888_2016-08-08T02:38:45_564nm_redl_O14.fits,HD147888,2016-08-08T02:38:45,optimal
14839,HD147888_2016-08-08T02:38:45_564nm_redl_O15.fits,HD147888,2016-08-08T02:38:45,optimal
14840,HD147888_2016-08-08T02:38:45_564nm_redl_O6.fits,HD147888,2016-08-08T02:38:45,optimal
14841,HD147888_2016-08-08T02:38:45_564nm_redu_O15.fits,HD147888,2016-08-08T02:38:45,optimal
14842,HD147888_2016-08-08T02:38:45_564nm_redl_O20.fits,HD147888,2016-08-08T02:38:45,optimal
14843,HD147888_2016-08-08T02:38:45_564nm_redl_O2.fits,HD147888,2016-08-08T02:38:45,optimal
14844,HD147888_2016-08-08T02:38:45_346nm_blue_O26.fits,HD147888,2016-08-08T02:38:45,optimal
14845,HD147888_2016-08-08T02:38:45_564nm_redu_O1.fits,HD147888,2016-08-08T02:38:45,optimal
14846,HD147888_2016-08-08T02:38:45_346nm_blue_O24.fits,HD147888,2016-08-08T02:38:45,optimal
14847,HD147888_2016-08-08T02:38:45_346nm_blue_O4.fits,HD147888,2016-08-08T02:38:45,optimal
14848,HD147888_2016-08-08T02:38:45_564nm_redu_O12.fits,HD147888,2016-08-08T02:38:45,optimal
14849,HD147888_2016-08-08T02:38:45_346nm_blue_O2.fits,HD147888,2016-08-08T02:38:45,optimal
14850,HD147888_2016-08-08T02:38:45_346nm_blue_O17.fits,HD147888,2016-08-08T02:38:45,optimal
14851,HD147888_2016-08-08T02:38:45_346nm_blue_O15.fits,HD147888,2016-08-08T02:38:45,optimal
14852,HD147888_2016-08-08T02:38:45_564nm_redu_O16.fits,HD147888,2016-08-08T02:38:45,optimal
14853,HD147888_2016-08-08T02:38:45_564nm_redu_O4.fits,HD147888,2016-08-08T02:38:45,optimal
14854,HD147888_2016-08-08T02:38:45_564nm_redl_O19.fits,HD147888,2016-08-08T02:38:45,optimal
14855,HD147888_2016-08-08T02:38:45_564nm_redl_O11.fits,HD147888,2016-08-08T02:38:45,optimal
14856,HD147888_2016-08-08T02:38:45_564nm_redl_O16.fits,HD147888,2016-08-08T02:38:45,optimal
14857,HD147888_2016-08-08T02:38:45_564nm_redl_O24.fits,HD147888,2016-08-08T02:38:45,optimal
14858,HD147888_2016-08-08T02:38:45_564nm_redl_O8.fits,HD147888,2016-08-08T02:38:45,optimal
14859,HD147888_2016-08-08T02:38:45_564nm_redu_O2.fits,HD147888,2016-08-08T02:38:45,optimal
14860,HD147888_2016-08-08T02:38:45_346nm_blue_O9.fits,HD147888,2016-08-08T02:38:45,optimal
14861,HD147888_2016-08-08T02:38:45_346nm_blue_O32.fits,HD147888,2016-08-08T02:38:45,optimal
14862,HD147888_2016-08-08T02:38:45_346nm_blue_O14.fits,HD147888,2016-08-08T02:38:45,optimal
14863,HD147888_2016-08-08T02:38:45_346nm_blue_O13.fits,HD147888,2016-08-08T02:38:45,optimal
14864,HD147888_2016-08-08T02:38:45_564nm_redu_O8.fits,HD147888,2016-08-08T02:38:45,optimal
14865,HD147888_2016-08-08T02:38:45_346nm_blue_O22.fits,HD147888,2016-08-08T02:38:45,optimal
14866,HD147888_2016-08-08T02:38:45_346nm_blue_O33.fits,HD147888,2016-08-08T02:38:45,optimal
14867,HD147888_2016-08-08T02:38:45_346nm_blue_O3.fits,HD147888,2016-08-08T02:38:45,optimal
14868,HD147888_2016-08-08T02:38:45_564nm_redu_O5.fits,HD147888,2016-08-08T02:38:45,optimal
14869,HD147888_2016-08-08T02:38:45_564nm_redl_O3.fits,HD147888,2016-08-08T02:38:45,optimal
14870,HD147888_2016-08-08T02:38:45_564nm_redu_O7.fits,HD147888,2016-08-08T02:38:45,optimal
14871,HD147888_2016-08-08T02:38:45_564nm_redl_O9.fits,HD147888,2016-08-08T02:38:45,optimal
14872,HD147888_2016-08-08T02:38:45_564nm_redl_O13.fits,HD147888,2016-08-08T02:38:45,optimal
14873,HD147888_2016-08-08T02:38:45_346nm_blue_O5.fits,HD147888,2016-08-08T02:38:45,optimal
14874,HD147888_2016-08-08T02:38:45_346nm_blue_O28.fits,HD147888,2016-08-08T02:38:45,optimal
14875,HD147888_2016-08-08T02:38:45_346nm_blue_O29.fits,HD147888,2016-08-08T02:38:45,optimal
14876,HD147888_2016-08-08T02:38:45_564nm_redl_O7.fits,HD147888,2016-08-08T02:38:45,optimal
14877,HD147888_2016-08-08T02:38:45_346nm_blue_O12.fits,HD147888,2016-08-08T02:38:45,optimal
14878,HD147888_2016-08-08T02:38:45_346nm_blue_O6.fits,HD147888,2016-08-08T02:38:45,optimal
14879,HD147888_2017-05-03T07:42:00_860nm_redl_O2.fits,HD147888,2017-05-03T07:42:00,optimal
14880,HD147888_2017-05-03T07:42:00_860nm_redu_O6.fits,HD147888,2017-05-03T07:42:00,optimal
14881,HD147888_2017-05-03T07:42:00_860nm_redu_O11.fits,HD147888,2017-05-03T07:42:00,optimal
14882,HD147888_2017-05-03T07:42:00_860nm_redl_O20.fits,HD147888,2017-05-03T07:42:00,optimal
14883,HD147888_2017-05-03T07:42:00_437nm_blue_O28.fits,HD147888,2017-05-03T07:42:00,optimal
14884,HD147888_2017-05-03T07:42:00_860nm_redl_O12.fits,HD147888,2017-05-03T07:42:00,optimal
14885,HD147888_2017-05-03T07:42:00_437nm_blue_O31.fits,HD147888,2017-05-03T07:42:00,optimal
14886,HD147888_2017-05-03T07:42:00_860nm_redu_O5.fits,HD147888,2017-05-03T07:42:00,optimal
14887,HD147888_2017-05-03T07:42:00_437nm_blue_O3.fits,HD147888,2017-05-03T07:42:00,optimal
14888,HD147888_2017-05-03T07:42:00_860nm_redu_O12.fits,HD147888,2017-05-03T07:42:00,optimal
14889,HD147888_2017-05-03T07:42:00_860nm_redu_O13.fits,HD147888,2017-05-03T07:42:00,optimal
14890,HD147888_2017-05-03T07:42:00_860nm_redl_O9.fits,HD147888,2017-05-03T07:42:00,optimal
14891,HD147888_2017-05-03T07:42:00_437nm_blue_O18.fits,HD147888,2017-05-03T07:42:00,optimal
14892,HD147888_2017-05-03T07:42:00_437nm_blue_O23.fits,HD147888,2017-05-03T07:42:00,optimal
14893,HD147888_2017-05-03T07:42:00_437nm_blue_O27.fits,HD147888,2017-05-03T07:42:00,optimal
14894,HD147888_2017-05-03T07:42:00_437nm_blue_O9.fits,HD147888,2017-05-03T07:42:00,optimal
14895,HD147888_2017-05-03T07:42:00_860nm_redl_O19.fits,HD147888,2017-05-03T07:42:00,optimal
14896,HD147888_2017-05-03T07:42:00_437nm_blue_O11.fits,HD147888,2017-05-03T07:42:00,optimal
14897,HD147888_2017-05-03T07:42:00_860nm_redl_O11.fits,HD147888,2017-05-03T07:42:00,optimal
14898,HD147888_2017-05-03T07:42:00_437nm_blue_O14.fits,HD147888,2017-05-03T07:42:00,optimal
14899,HD147888_2017-05-03T07:42:00_437nm_blue_O30.fits,HD147888,2017-05-03T07:42:00,optimal
14900,HD147888_2017-05-03T07:42:00_860nm_redu_O4.fits,HD147888,2017-05-03T07:42:00,optimal
14901,HD147888_2017-05-03T07:42:00_860nm_redl_O1.fits,HD147888,2017-05-03T07:42:00,optimal
14902,HD147888_2017-05-03T07:42:00_860nm_redu_O8.fits,HD147888,2017-05-03T07:42:00,optimal
14903,HD147888_2017-05-03T07:42:00_437nm_blue_O5.fits,HD147888,2017-05-03T07:42:00,optimal
14904,HD147888_2017-05-03T07:42:00_860nm_redu_O9.fits,HD147888,2017-05-03T07:42:00,optimal
14905,HD147888_2017-05-03T07:42:00_437nm_blue_O24.fits,HD147888,2017-05-03T07:42:00,optimal
14906,HD147888_2017-05-03T07:42:00_437nm_blue_O13.fits,HD147888,2017-05-03T07:42:00,optimal
14907,HD147888_2017-05-03T07:42:00_860nm_redl_O3.fits,HD147888,2017-05-03T07:42:00,optimal
14908,HD147888_2017-05-03T07:42:00_860nm_redl_O18.fits,HD147888,2017-05-03T07:42:00,optimal
14909,HD147888_2017-05-03T07:42:00_860nm_redl_O6.fits,HD147888,2017-05-03T07:42:00,optimal
14910,HD147888_2017-05-03T07:42:00_437nm_blue_O17.fits,HD147888,2017-05-03T07:42:00,optimal
14911,HD147888_2017-05-03T07:42:00_437nm_blue_O21.fits,HD147888,2017-05-03T07:42:00,optimal
14912,HD147888_2017-05-03T07:42:00_860nm_redl_O13.fits,HD147888,2017-05-03T07:42:00,optimal
14913,HD147888_2017-05-03T07:42:00_437nm_blue_O10.fits,HD147888,2017-05-03T07:42:00,optimal
14914,HD147888_2017-05-03T07:42:00_437nm_blue_O25.fits,HD147888,2017-05-03T07:42:00,optimal
14915,HD147888_2017-05-03T07:42:00_437nm_blue_O26.fits,HD147888,2017-05-03T07:42:00,optimal
14916,HD147888_2017-05-03T07:42:00_437nm_blue_O16.fits,HD147888,2017-05-03T07:42:00,optimal
14917,HD147888_2017-05-03T07:42:00_437nm_blue_O1.fits,HD147888,2017-05-03T07:42:00,optimal
14918,HD147888_2017-05-03T07:42:00_437nm_blue_O20.fits,HD147888,2017-05-03T07:42:00,optimal
14919,HD147888_2017-05-03T07:42:00_437nm_blue_O7.fits,HD147888,2017-05-03T07:42:00,optimal
14920,HD147888_2017-05-03T07:42:00_437nm_blue_O2.fits,HD147888,2017-05-03T07:42:00,optimal
14921,HD147888_2017-05-03T07:42:00_437nm_blue_O4.fits,HD147888,2017-05-03T07:42:00,optimal
14922,HD147888_2017-05-03T07:42:00_860nm_redu_O7.fits,HD147888,2017-05-03T07:42:00,optimal
14923,HD147888_2017-05-03T07:42:00_860nm_redl_O4.fits,HD147888,2017-05-03T07:42:00,optimal
14924,HD147888_2017-05-03T07:42:00_437nm_blue_O22.fits,HD147888,2017-05-03T07:42:00,optimal
14925,HD147888_2017-05-03T07:42:00_437nm_blue_O19.fits,HD147888,2017-05-03T07:42:00,optimal
14926,HD147888_2017-05-03T07:42:00_860nm_redu_O1.fits,HD147888,2017-05-03T07:42:00,optimal
14927,HD147888_2017-05-03T07:42:00_437nm_blue_O29.fits,HD147888,2017-05-03T07:42:00,optimal
14928,HD147888_2017-05-03T07:42:00_860nm_redu_O10.fits,HD147888,2017-05-03T07:42:00,optimal
14929,HD147888_2017-05-03T07:42:00_860nm_redl_O5.fits,HD147888,2017-05-03T07:42:00,optimal
14930,HD147888_2017-05-03T07:42:00_860nm_redl_O16.fits,HD147888,2017-05-03T07:42:00,optimal
14931,HD147888_2017-05-03T07:42:00_860nm_redu_O3.fits,HD147888,2017-05-03T07:42:00,optimal
14932,HD147888_2017-05-03T07:42:00_860nm_redl_O15.fits,HD147888,2017-05-03T07:42:00,optimal
14933,HD147888_2017-05-03T07:42:00_860nm_redl_O7.fits,HD147888,2017-05-03T07:42:00,optimal
14934,HD147888_2017-05-03T07:42:00_860nm_redl_O10.fits,HD147888,2017-05-03T07:42:00,optimal
14935,HD147888_2017-05-03T07:42:00_860nm_redu_O2.fits,HD147888,2017-05-03T07:42:00,optimal
14936,HD147888_2017-05-03T07:42:00_860nm_redl_O8.fits,HD147888,2017-05-03T07:42:00,optimal
14937,HD147888_2017-05-03T07:42:00_437nm_blue_O8.fits,HD147888,2017-05-03T07:42:00,optimal
14938,HD147888_2017-05-03T07:42:00_860nm_redl_O14.fits,HD147888,2017-05-03T07:42:00,optimal
14939,HD147888_2017-05-03T07:42:00_437nm_blue_O12.fits,HD147888,2017-05-03T07:42:00,optimal
14940,HD147888_2017-05-03T07:42:00_437nm_blue_O6.fits,HD147888,2017-05-03T07:42:00,optimal
14941,HD147888_2017-05-03T07:42:00_860nm_redl_O17.fits,HD147888,2017-05-03T07:42:00,optimal
14942,HD147888_2017-05-03T07:42:00_437nm_blue_O15.fits,HD147888,2017-05-03T07:42:00,optimal
14943,HD45314_2018-02-12T03:12:57_564nm_redl_O1.fits,HD45314,2018-02-12T03:12:57,optimal
14944,HD45314_2018-02-12T03:12:57_564nm_redl_O12.fits,HD45314,2018-02-12T03:12:57,optimal
14945,HD45314_2018-02-12T03:12:57_346nm_blue_O25.fits,HD45314,2018-02-12T03:12:57,optimal
14946,HD45314_2018-02-12T03:12:57_564nm_redu_O15.fits,HD45314,2018-02-12T03:12:57,optimal
14947,HD45314_2018-02-12T03:12:57_564nm_redu_O13.fits,HD45314,2018-02-12T03:12:57,optimal
14948,HD45314_2018-02-12T03:12:57_564nm_redl_O6.fits,HD45314,2018-02-12T03:12:57,optimal
14949,HD45314_2018-02-12T03:12:57_346nm_blue_O10.fits,HD45314,2018-02-12T03:12:57,optimal
14950,HD45314_2018-02-12T03:12:57_346nm_blue_O30.fits,HD45314,2018-02-12T03:12:57,optimal
14951,HD45314_2018-02-12T03:12:57_346nm_blue_O4.fits,HD45314,2018-02-12T03:12:57,optimal
14952,HD45314_2018-02-12T03:12:57_346nm_blue_O29.fits,HD45314,2018-02-12T03:12:57,optimal
14953,HD45314_2018-02-12T03:12:57_564nm_redu_O2.fits,HD45314,2018-02-12T03:12:57,optimal
14954,HD45314_2018-02-12T03:12:57_564nm_redu_O6.fits,HD45314,2018-02-12T03:12:57,optimal
14955,HD45314_2018-02-12T03:12:57_564nm_redu_O12.fits,HD45314,2018-02-12T03:12:57,optimal
14956,HD45314_2018-02-12T03:12:57_564nm_redl_O7.fits,HD45314,2018-02-12T03:12:57,optimal
14957,HD45314_2018-02-12T03:12:57_564nm_redl_O16.fits,HD45314,2018-02-12T03:12:57,optimal
14958,HD45314_2018-02-12T03:12:57_346nm_blue_O31.fits,HD45314,2018-02-12T03:12:57,optimal
14959,HD45314_2018-02-12T03:12:57_564nm_redl_O23.fits,HD45314,2018-02-12T03:12:57,optimal
14960,HD45314_2018-02-12T03:12:57_346nm_blue_O6.fits,HD45314,2018-02-12T03:12:57,optimal
14961,HD45314_2018-02-12T03:12:57_564nm_redl_O17.fits,HD45314,2018-02-12T03:12:57,optimal
14962,HD45314_2018-02-12T03:12:57_346nm_blue_O16.fits,HD45314,2018-02-12T03:12:57,optimal
14963,HD45314_2018-02-12T03:12:57_564nm_redu_O14.fits,HD45314,2018-02-12T03:12:57,optimal
14964,HD45314_2018-02-12T03:12:57_564nm_redu_O7.fits,HD45314,2018-02-12T03:12:57,optimal
14965,HD45314_2018-02-12T03:12:57_346nm_blue_O33.fits,HD45314,2018-02-12T03:12:57,optimal
14966,HD45314_2018-02-12T03:12:57_346nm_blue_O26.fits,HD45314,2018-02-12T03:12:57,optimal
14967,HD45314_2018-02-12T03:12:57_564nm_redl_O24.fits,HD45314,2018-02-12T03:12:57,optimal
14968,HD45314_2018-02-12T03:12:57_564nm_redu_O8.fits,HD45314,2018-02-12T03:12:57,optimal
14969,HD45314_2018-02-12T03:12:57_564nm_redl_O11.fits,HD45314,2018-02-12T03:12:57,optimal
14970,HD45314_2018-02-12T03:12:57_564nm_redl_O3.fits,HD45314,2018-02-12T03:12:57,optimal
14971,HD45314_2018-02-12T03:12:57_346nm_blue_O15.fits,HD45314,2018-02-12T03:12:57,optimal
14972,HD45314_2018-02-12T03:12:57_346nm_blue_O1.fits,HD45314,2018-02-12T03:12:57,optimal
14973,HD45314_2018-02-12T03:12:57_564nm_redu_O3.fits,HD45314,2018-02-12T03:12:57,optimal
14974,HD45314_2018-02-12T03:12:57_346nm_blue_O20.fits,HD45314,2018-02-12T03:12:57,optimal
14975,HD45314_2018-02-12T03:12:57_346nm_blue_O28.fits,HD45314,2018-02-12T03:12:57,optimal
14976,HD45314_2018-02-12T03:12:57_346nm_blue_O23.fits,HD45314,2018-02-12T03:12:57,optimal
14977,HD45314_2018-02-12T03:12:57_346nm_blue_O19.fits,HD45314,2018-02-12T03:12:57,optimal
14978,HD45314_2018-02-12T03:12:57_346nm_blue_O14.fits,HD45314,2018-02-12T03:12:57,optimal
14979,HD45314_2018-02-12T03:12:57_564nm_redl_O4.fits,HD45314,2018-02-12T03:12:57,optimal
14980,HD45314_2018-02-12T03:12:57_564nm_redl_O10.fits,HD45314,2018-02-12T03:12:57,optimal
14981,HD45314_2018-02-12T03:12:57_564nm_redl_O21.fits,HD45314,2018-02-12T03:12:57,optimal
14982,HD45314_2018-02-12T03:12:57_346nm_blue_O5.fits,HD45314,2018-02-12T03:12:57,optimal
14983,HD45314_2018-02-12T03:12:57_564nm_redl_O14.fits,HD45314,2018-02-12T03:12:57,optimal
14984,HD45314_2018-02-12T03:12:57_564nm_redl_O9.fits,HD45314,2018-02-12T03:12:57,optimal
14985,HD45314_2018-02-12T03:12:57_346nm_blue_O12.fits,HD45314,2018-02-12T03:12:57,optimal
14986,HD45314_2018-02-12T03:12:57_346nm_blue_O21.fits,HD45314,2018-02-12T03:12:57,optimal
14987,HD45314_2018-02-12T03:12:57_564nm_redu_O16.fits,HD45314,2018-02-12T03:12:57,optimal
14988,HD45314_2018-02-12T03:12:57_346nm_blue_O13.fits,HD45314,2018-02-12T03:12:57,optimal
14989,HD45314_2018-02-12T03:12:57_564nm_redl_O18.fits,HD45314,2018-02-12T03:12:57,optimal
14990,HD45314_2018-02-12T03:12:57_346nm_blue_O3.fits,HD45314,2018-02-12T03:12:57,optimal
14991,HD45314_2018-02-12T03:12:57_564nm_redu_O4.fits,HD45314,2018-02-12T03:12:57,optimal
14992,HD45314_2018-02-12T03:12:57_564nm_redu_O5.fits,HD45314,2018-02-12T03:12:57,optimal
14993,HD45314_2018-02-12T03:12:57_346nm_blue_O2.fits,HD45314,2018-02-12T03:12:57,optimal
14994,HD45314_2018-02-12T03:12:57_346nm_blue_O7.fits,HD45314,2018-02-12T03:12:57,optimal
14995,HD45314_2018-02-12T03:12:57_564nm_redu_O9.fits,HD45314,2018-02-12T03:12:57,optimal
14996,HD45314_2018-02-12T03:12:57_346nm_blue_O22.fits,HD45314,2018-02-12T03:12:57,optimal
14997,HD45314_2018-02-12T03:12:57_346nm_blue_O32.fits,HD45314,2018-02-12T03:12:57,optimal
14998,HD45314_2018-02-12T03:12:57_564nm_redl_O13.fits,HD45314,2018-02-12T03:12:57,optimal
14999,HD45314_2018-02-12T03:12:57_346nm_blue_O24.fits,HD45314,2018-02-12T03:12:57,optimal
15000,HD45314_2018-02-12T03:12:57_564nm_redl_O2.fits,HD45314,2018-02-12T03:12:57,optimal
15001,HD45314_2018-02-12T03:12:57_346nm_blue_O27.fits,HD45314,2018-02-12T03:12:57,optimal
15002,HD45314_2018-02-12T03:12:57_564nm_redl_O5.fits,HD45314,2018-02-12T03:12:57,optimal
15003,HD45314_2018-02-12T03:12:57_564nm_redu_O11.fits,HD45314,2018-02-12T03:12:57,optimal
15004,HD45314_2018-02-12T03:12:57_564nm_redu_O10.fits,HD45314,2018-02-12T03:12:57,optimal
15005,HD45314_2018-02-12T03:12:57_564nm_redl_O8.fits,HD45314,2018-02-12T03:12:57,optimal
15006,HD45314_2018-02-12T03:12:57_564nm_redl_O19.fits,HD45314,2018-02-12T03:12:57,optimal
15007,HD45314_2018-02-12T03:12:57_346nm_blue_O9.fits,HD45314,2018-02-12T03:12:57,optimal
15008,HD45314_2018-02-12T03:12:57_564nm_redl_O22.fits,HD45314,2018-02-12T03:12:57,optimal
15009,HD45314_2018-02-12T03:12:57_346nm_blue_O8.fits,HD45314,2018-02-12T03:12:57,optimal
15010,HD45314_2018-02-12T03:12:57_564nm_redu_O1.fits,HD45314,2018-02-12T03:12:57,optimal
15011,HD45314_2018-02-12T03:12:57_564nm_redl_O20.fits,HD45314,2018-02-12T03:12:57,optimal
15012,HD45314_2018-02-12T03:12:57_346nm_blue_O11.fits,HD45314,2018-02-12T03:12:57,optimal
15013,HD45314_2018-02-12T03:12:57_346nm_blue_O17.fits,HD45314,2018-02-12T03:12:57,optimal
15014,HD45314_2018-02-12T03:12:57_346nm_blue_O18.fits,HD45314,2018-02-12T03:12:57,optimal
15015,HD45314_2018-02-12T03:12:57_564nm_redl_O15.fits,HD45314,2018-02-12T03:12:57,optimal
15016,HD55879_2016-02-22T04:28:37_346nm_blue_O9.fits,HD55879,2016-02-22T04:28:37,average
15017,HD55879_2016-02-22T04:28:37_564nm_redl_O21.fits,HD55879,2016-02-22T04:28:37,average
15018,HD55879_2016-02-22T04:28:37_564nm_redl_O8.fits,HD55879,2016-02-22T04:28:37,average
15019,HD55879_2016-02-22T04:28:37_346nm_blue_O23.fits,HD55879,2016-02-22T04:28:37,average
15020,HD55879_2016-02-22T04:28:37_564nm_redl_O17.fits,HD55879,2016-02-22T04:28:37,average
15021,HD55879_2016-02-22T04:28:37_564nm_redl_O13.fits,HD55879,2016-02-22T04:28:37,average
15022,HD55879_2016-02-22T04:28:37_346nm_blue_O10.fits,HD55879,2016-02-22T04:28:37,average
15023,HD55879_2016-02-22T04:28:37_346nm_blue_O6.fits,HD55879,2016-02-22T04:28:37,average
15024,HD55879_2016-02-22T04:28:37_346nm_blue_O15.fits,HD55879,2016-02-22T04:28:37,average
15025,HD55879_2016-02-22T04:28:37_564nm_redl_O16.fits,HD55879,2016-02-22T04:28:37,average
15026,HD55879_2016-02-22T04:28:37_564nm_redl_O15.fits,HD55879,2016-02-22T04:28:37,average
15027,HD55879_2016-02-22T04:28:37_564nm_redl_O18.fits,HD55879,2016-02-22T04:28:37,average
15028,HD55879_2016-02-22T04:28:37_346nm_blue_O19.fits,HD55879,2016-02-22T04:28:37,average
15029,HD55879_2016-02-22T04:28:37_346nm_blue_O33.fits,HD55879,2016-02-22T04:28:37,average
15030,HD55879_2016-02-22T04:28:37_346nm_blue_O30.fits,HD55879,2016-02-22T04:28:37,average
15031,HD55879_2016-02-22T04:28:37_346nm_blue_O22.fits,HD55879,2016-02-22T04:28:37,average
15032,HD55879_2016-02-22T04:28:37_346nm_blue_O13.fits,HD55879,2016-02-22T04:28:37,average
15033,HD55879_2016-02-22T04:28:37_346nm_blue_O21.fits,HD55879,2016-02-22T04:28:37,average
15034,HD55879_2016-02-22T04:28:37_564nm_redu_O15.fits,HD55879,2016-02-22T04:28:37,average
15035,HD55879_2016-02-22T04:28:37_346nm_blue_O3.fits,HD55879,2016-02-22T04:28:37,average
15036,HD55879_2016-02-22T04:28:37_564nm_redu_O11.fits,HD55879,2016-02-22T04:28:37,average
15037,HD55879_2016-02-22T04:28:37_564nm_redu_O5.fits,HD55879,2016-02-22T04:28:37,average
15038,HD55879_2016-02-22T04:28:37_564nm_redl_O4.fits,HD55879,2016-02-22T04:28:37,average
15039,HD55879_2016-02-22T04:28:37_564nm_redu_O6.fits,HD55879,2016-02-22T04:28:37,average
15040,HD55879_2016-02-22T04:28:37_346nm_blue_O2.fits,HD55879,2016-02-22T04:28:37,average
